year,state_name,dist_name,rice_area_ha,rice_production_tons,rice_yield_tph,wheat_area_ha,wheat_production_tons,wheat_yield_tph,kharif_sorghum_production_tons,rabi_sorghum_production_tons,sorghum_production_tons,pearl_millet_production_tons,maize_area_ha,maize_production_tons,maize_yield_tph,finger_millet_production_tons,groundnut_production_tons,sunflower_production_tons,soyabean_production_tons,oilseeds_area_ha,oilseeds_production_tons,oilseeds_yield_tph,sugarcane_production_tons,cotton_production_tons
1980,Orissa,Bolangir,296450.0,310290.0,1.0466900000000001,6910.0,10620.0,1.5369000000000002,1320.0,0.0,1320.0,0.0,8300.0,6520.0,0.78554,1500.0,7220.0,125.0,0.0,33860.0,19770.0,0.58387,25000.0,120.0
1981,Orissa,Bolangir,311030.0,275720.0,0.88647,8160.0,13180.0,1.6152,1020.0,0.0,1020.0,0.0,7080.0,6420.0,0.9067799999999999,1500.0,17070.0,0.0,0.0,47340.0,36800.0,0.77736,28400.0,190.0
1982,Orissa,Bolangir,290990.0,225660.0,0.77549,9210.0,15010.0,1.62975,1170.0,0.0,1170.0,0.0,4120.0,3650.0,0.8859199999999999,1500.0,14900.0,0.0,0.0,44650.0,27350.0,0.61254,31460.0,70.0
1983,Orissa,Bolangir,305250.0,316870.0,1.0380699999999998,8640.0,16059.999999999998,1.8588,920.0,0.0,920.0,0.0,4670.0,4110.0,0.88009,1500.0,16590.0,0.0,10.0,56850.0,37890.0,0.66649,34710.0,40.0
1984,Orissa,Bolangir,300900.0,254680.0,0.84639,9100.0,15770.0,1.7329700000000001,860.0,0.0,860.0,0.0,4130.0,3000.0,0.72639,1500.0,23690.0,0.0,0.0,53390.0,33610.0,0.62952,43000.0,50.0
1985,Orissa,Bolangir,314020.0,376460.0,1.19884,8270.0,15790.0,1.9093099999999998,890.0,0.0,890.0,0.0,3620.0,2670.0,0.7375700000000001,1500.0,22060.0,0.0,0.0,56880.0,38370.0,0.6745800000000001,41600.0,90.0
1986,Orissa,Bolangir,319030.0,379480.0,1.18948,7460.0,10380.0,1.39142,870.0,0.0,870.0,0.0,3640.0,3540.0,0.97253,1500.0,21740.0,0.0,0.0,64080.0,39140.0,0.6108,30500.0,20.0
1987,Orissa,Bolangir,298620.0,248790.0,0.83313,6700.0,9200.0,1.3731300000000002,710.0,0.0,710.0,0.0,3500.0,3460.0,0.9885700000000001,1500.0,20320.0,0.0,25.0,62580.0,32450.000000000004,0.51854,30500.0,10.0
1988,Orissa,Bolangir,305990.0,376150.0,1.22929,6720.0,10040.0,1.4940499999999999,0.0,0.0,0.0,0.0,3500.0,3920.0,1.12,1500.0,30060.0,0.0,0.0,82910.0,53150.0,0.64106,32659.999999999996,70.0
1989,Orissa,Bolangir,314280.0,473130.0,1.5054400000000001,6360.0,9440.0,1.48428,760.0,0.0,760.0,0.0,3740.0,3450.0,0.9224600000000001,1500.0,30360.0,0.0,0.0,87100.0,58990.0,0.6772699999999999,36350.0,140.0
1990,Orissa,Bolangir,324100.0,476130.0,1.46908,5490.0,8020.0,1.46084,760.0,0.0,760.0,0.0,3670.0,3430.0,0.9346,1500.0,32060.000000000004,0.0,10.0,88700.0,63830.0,0.71962,38000.0,150.0
1991,Orissa,Bolangir,329960.0,487280.0,1.47679,4760.0,7220.0,1.51681,770.0,0.0,770.0,0.0,3900.0,2610.0,0.66923,1500.0,31090.0,0.0,0.0,81650.0,54030.0,0.66173,32880.0,150.0
1992,Orissa,Bolangir,320070.0,341940.0,1.06833,4350.0,6550.0,1.50575,610.0,0.0,610.0,0.0,3570.0,2400.0,0.67227,1500.0,23820.0,125.0,0.0,76740.0,38940.0,0.50743,31040.0,30.0
1993,Orissa,Bolangir,329160.0,467040.0,1.4188800000000001,3390.0,5270.0,1.55457,550.0,0.0,550.0,0.0,3230.0,2440.0,0.75542,1500.0,26730.0,125.0,0.0,80820.0,56780.0,0.70255,33300.0,0.0
1994,Orissa,Bolangir,327660.0,502500.0,1.5335999999999999,4550.0,7110.0,1.56264,520.0,0.0,520.0,0.0,3690.0,3350.0,0.90786,1500.0,24420.0,110.0,0.0,75310.0,53090.0,0.7049500000000001,38000.0,70.0
1995,Orissa,Bolangir,326590.0,501170.0,1.5345499999999999,4380.0,6360.0,1.45205,390.0,0.0,390.0,0.0,3660.0,2650.0,0.72404,1500.0,24980.0,125.0,0.0,70540.0,49880.0,0.70712,37830.0,320.0
1996,Orissa,Bolangir,321320.0,266000.0,0.82784,2690.0,3130.0,1.16357,350.0,0.0,350.0,0.0,3570.0,2650.0,0.7423,560.0,16900.0,125.0,25.0,59020.0,31140.0,0.52762,34960.0,340.0
1997,Orissa,Bolangir,336360.0,483500.0,1.4374500000000001,3280.0,4600.0,1.4024400000000001,360.0,0.0,360.0,0.0,3750.0,3520.0,0.93867,1200.0,20770.0,125.0,25.0,62680.0,37920.0,0.6049800000000001,44910.0,530.0
1998,Orissa,Bolangir,320400.0,317900.0,0.9922000000000001,2770.0,2860.0,1.03249,490.0,0.0,490.0,0.0,3480.0,2300.0,0.66092,1500.0,14820.0,125.0,25.0,55780.0,27910.0,0.50036,49790.0,900.0
1999,Orissa,Bolangir,331490.0,492240.0,1.48493,1990.0,2210.0,1.11055,620.0,0.0,620.0,0.0,3550.0,3250.0,0.91549,1500.0,15030.0,125.0,0.0,46990.0,25610.0,0.54501,25490.0,2040.0
2000,Orissa,Bolangir,318180.0,211500.0,0.66472,1510.0,1810.0,1.19868,520.0,0.0,520.0,0.0,3580.0,3570.0,0.99721,1500.0,13270.0,125.0,0.0,39990.0,18880.0,0.47212,27410.0,2420.0
2001,Orissa,Bolangir,324350.0,536930.0,1.6554,2130.0,2450.0,1.15023,720.0,0.0,720.0,0.0,3640.0,2750.0,0.75549,1500.0,12420.0,125.0,0.0,50120.0,23720.0,0.47326,12700.0,2350.0
2002,Orissa,Bolangir,332240.0,188310.0,0.56679,1850.0,2350.0,1.27027,450.0,0.0,450.0,0.0,3490.0,3170.0,0.90831,1090.0,10250.0,125.0,0.0,41180.0,18300.0,0.44439,4050.0,1160.0
2003,Orissa,Bolangir,341960.0,491740.0,1.438,1980.0,2890.0,1.4596,600.0,0.0,600.0,0.0,3560.0,3350.0,0.94101,1500.0,13350.0,125.0,0.0,44770.0,23750.0,0.53049,7400.0,4059.9999999999995
2004,Orissa,Bolangir,349870.0,455930.0,1.3031400000000002,1870.0,2630.0,1.40642,520.0,0.0,520.0,0.0,3530.0,3580.0,1.01416,1500.0,15670.0,125.0,0.0,49570.0,29780.0,0.60077,10930.0,5000.0
2005,Orissa,Bolangir,348160.0,561450.0,1.61262,1950.0,3120.0,1.6,490.0,0.0,490.0,0.0,3400.0,4140.0,1.2176500000000001,1500.0,16219.999999999998,125.0,0.0,46860.0,28630.0,0.61097,17680.0,5000.0
2006,Orissa,Bolangir,347720.0,599670.0,1.72458,1990.0,3180.0,1.59799,450.0,0.0,450.0,0.0,3400.0,4220.0,1.2411800000000002,1500.0,15750.0,125.0,0.0,45030.0,28040.0,0.6227,18110.0,5000.0
2007,Orissa,Bolangir,342200.0,649890.0,1.8991500000000001,2590.0,4160.0,1.6061800000000002,430.0,0.0,430.0,0.0,3770.0,4810.0,1.27586,1500.0,20400.0,125.0,0.0,47520.0,38150.0,0.8028200000000001,16490.0,5000.0
2008,Orissa,Bolangir,340480.0,558410.0,1.64007,2880.0,4680.0,1.625,350.0,0.0,350.0,0.0,4080.0,5210.0,1.27696,1500.0,21750.0,125.0,0.0,44400.0,38410.0,0.86509,19590.0,5000.0
2009,Orissa,Bolangir,348350.0,642930.0,1.8456400000000002,2700.0,4470.0,1.65556,300.0,0.0,300.0,0.0,4160.0,5410.0,1.30048,1500.0,22100.0,125.0,0.0,46910.0,39960.0,0.85184,18680.0,5000.0
2010,Orissa,Bolangir,340570.0,717030.0,2.1053800000000003,2300.0,3720.0,1.61739,200.0,0.0,200.0,0.0,6380.0,13210.0,2.07053,440.0,26130.0,125.0,0.0,36340.0,39800.0,1.09521,22560.0,5000.0
2011,Orissa,Bolangir,306310.0,364900.0,1.19128,1700.0,2870.0,1.68824,160.0,0.0,160.0,0.0,7190.0,15190.0,2.11266,330.0,24240.0,125.0,0.0,33290.0,39650.0,1.19105,21830.0,5000.0
2012,Orissa,Bolangir,330840.0,774883.75,3.60649,1140.0,2110.0,1.85088,0.0,0.0,170.0,0.0,7120.0,15580.0,2.1881999999999997,380.0,25710.0,125.0,0.0,32250.0,37680.0,1.16837,21370.0,5000.0
2013,Orissa,Bolangir,340900.0,774883.75,3.1424499999999997,800.0,1440.0,1.8,0.0,0.0,110.0,0.0,8029.999999999999,19270.0,2.39975,340.0,28890.0,125.0,0.0,32640.0,40080.0,1.22794,0.0,5000.0
2014,Orissa,Bolangir,334450.0,774883.75,3.20879,660.0,1190.0,1.80303,100.0,0.0,100.0,0.0,6030.0,14690.0,2.43615,280.0,24270.0,125.0,25.0,29150.0,34530.0,1.1845599999999998,15700.0,5000.0
2015,Orissa,Bolangir,323730.0,511390.0,1.57968,290.0,530.0,1.8275899999999998,90.0,0.0,90.0,0.0,5590.0,13890.0,2.48479,220.0,21200.0,125.0,0.0,24180.0,29540.0,1.22167,0.0,5000.0
2016,Orissa,Bolangir,332240.0,774883.75,2.65838,240.0,400.0,1.66667,90.0,0.0,90.0,0.0,7000.0,18760.0,2.68,260.0,21600.0,125.0,0.0,25260.0,30340.0,1.20111,6890.0,5000.0
2017,Orissa,Bolangir,284700.0,424440.0,1.4908299999999999,200.0,350.0,1.75,70.0,0.0,70.0,0.0,7460.0,21330.0,2.85925,290.0,23620.0,125.0,0.0,27110.0,30750.0,1.13427,11700.0,5000.0
1966,Orissa,Cuttack,462721.25,681800.0,1.08752,2590.0,2880.0,1.1119700000000001,160.0,0.0,160.0,0.0,1790.0,1380.0,0.77095,1500.0,16059.999999999998,20.0,0.0,22990.0,22400.0,0.97434,30750.0,0.0
1967,Orissa,Cuttack,462721.25,620020.0,1.0078,1880.0,1730.0,0.9202100000000001,10.0,0.0,10.0,0.0,1790.0,1950.0,1.08939,1500.0,26780.0,0.0,0.0,25400.0,32890.0,1.29488,37440.0,0.0
1968,Orissa,Cuttack,462721.25,567720.0,0.97399,1710.0,1460.0,0.8538,60.0,0.0,60.0,0.0,1920.0,1810.0,0.94271,1500.0,22770.0,0.0,0.0,22490.0,27990.0,1.24455,47810.0,0.0
1969,Orissa,Cuttack,462721.25,567360.0,0.9422999999999999,1690.0,1550.0,0.91716,60.0,0.0,60.0,0.0,2090.0,1040.0,0.49761,1500.0,19260.0,10.0,0.0,25360.0,26490.0,1.04456,38700.0,0.0
1970,Orissa,Cuttack,462721.25,470000.0,0.8061699999999999,1360.0,1290.0,0.94853,90.0,0.0,90.0,0.0,2220.0,1140.0,0.51351,1500.0,19160.0,0.0,0.0,21320.0,25230.0,1.1834,32470.0,0.0
1971,Orissa,Cuttack,462721.25,309000.0,0.5132899999999999,2460.0,4250.0,1.72764,60.0,0.0,60.0,10.0,1900.0,1060.0,0.55789,1500.0,24970.0,0.0,0.0,22240.0,30190.0,1.35746,29990.0,0.0
1972,Orissa,Cuttack,462721.25,633930.0,0.96012,6280.0,10200.0,1.6242,60.0,0.0,60.0,0.0,1980.0,1160.0,0.58586,1500.0,16920.0,0.0,0.0,23700.0,33280.0,1.40422,36240.0,0.0
1973,Orissa,Cuttack,462721.25,547580.0,0.87197,7170.0,8390.0,1.17015,90.0,0.0,90.0,0.0,2520.0,1780.0,0.70635,1500.0,26140.0,10.0,0.0,25760.0,32509.999999999996,1.26203,29520.0,10.0
1974,Orissa,Cuttack,462721.25,570770.0,0.92548,6310.0,9280.0,1.47068,80.0,0.0,80.0,0.0,1970.0,980.0,0.49745999999999996,1500.0,31680.0,0.0,0.0,34360.0,38070.0,1.1079700000000001,40160.0,0.0
1975,Orissa,Cuttack,462721.25,655840.0,0.9717,7170.0,13270.0,1.85077,110.0,0.0,110.0,0.0,2520.0,1390.0,0.55159,1500.0,35000.0,0.0,0.0,43910.0,48180.0,1.09724,38350.0,10.0
1976,Orissa,Cuttack,462721.25,554400.0,0.89189,9600.0,18610.0,1.93854,150.0,0.0,150.0,0.0,2470.0,1520.0,0.61538,1500.0,35000.0,0.0,0.0,42990.0,43980.0,1.0230299999999999,36510.0,10.0
1977,Orissa,Cuttack,462721.25,704090.0,1.1282999999999999,8860.0,17140.0,1.93454,220.0,0.0,220.0,0.0,2910.0,1990.0,0.6838500000000001,1500.0,35000.0,0.0,0.0,57490.0,63050.0,1.09671,35410.0,10.0
1978,Orissa,Cuttack,462721.25,667720.0,1.132,7800.0,17220.0,2.20769,300.0,0.0,300.0,0.0,2860.0,2500.0,0.87413,1500.0,35000.0,0.0,0.0,80720.0,95170.0,1.17901,36760.0,20.0
1979,Orissa,Cuttack,462721.25,483030.0,0.92648,9740.0,17540.0,1.8008199999999999,450.0,0.0,450.0,0.0,3400.0,2540.0,0.74706,1500.0,35000.0,0.0,0.0,98830.0,63040.0,0.63786,41200.0,10.0
1980,Orissa,Cuttack,462721.25,620020.0,1.09295,9670.0,21070.0,2.1789,530.0,0.0,530.0,0.0,4950.0,4170.0,0.84242,1500.0,35000.0,125.0,0.0,96790.0,112640.0,1.16376,45400.0,10.0
1981,Orissa,Cuttack,462721.25,546930.0,0.9946900000000001,9310.0,19660.0,2.11171,1240.0,0.0,1240.0,0.0,4220.0,4110.0,0.97393,1500.0,35000.0,0.0,0.0,98680.0,123365.0,1.5249300000000001,50100.0,50.0
